34000	47.96764705882353
68000	47.98823529411764
102000	49.858823529411765
136000	48.63823529411765
170000	38.75
204000	45.09705882352941
238000	49.19117647058823
272000	49.14705882352941
306000	47.79117647058823
340000	42.688235294117646
374000	41.74411764705882
408000	46.58529411764706
442000	48.938235294117646
476000	46.99411764705882
510000	45.0
544000	43.061764705882354
578000	48.220588235294116
612000	47.02058823529412
646000	47.491176470588236
680000	46.53823529411765
714000	46.93235294117647
748000	46.497058823529414
782000	46.667647058823526
816000	45.21764705882353
850000	44.35
884000	47.62647058823529
918000	47.32058823529412
952000	47.0
986000	45.09705882352941
1020000	45.438235294117646
1054000	46.78529411764706
1088000	47.96470588235294
1122000	47.63235294117647
1156000	47.752941176470586
1190000	47.04705882352941
1224000	46.37647058823529
1258000	46.72941176470588
1292000	46.0
1326000	45.220588235294116
1360000	44.34411764705882
1394000	45.11764705882353
1428000	47.141176470588235
1462000	48.120588235294115
1496000	45.28235294117647
1530000	48.01764705882353
1564000	47.23529411764706
1598000	47.21764705882353
1632000	46.74411764705882
1666000	47.05294117647059
1700000	46.79705882352941
1734000	43.68529411764706
1768000	46.19117647058823
1802000	43.69705882352941
1836000	41.01176470588236
1870000	41.838235294117645
1904000	40.794117647058826
1938000	41.78529411764706
1972000	46.73823529411764
2006000	47.044117647058826
2040000	48.27058823529412
2074000	45.61176470588235
2108000	47.0735294117647
2142000	46.997058823529414
2176000	47.06764705882353
2210000	45.47352941176471
2244000	42.38235294117647
2278000	40.87647058823529
2312000	46.10588235294118
2346000	45.90294117647059
2380000	45.45
2414000	47.64705882352941
2448000	47.30294117647059
2482000	47.21176470588235
2516000	47.976470588235294
2550000	46.661764705882355
2584000	47.14705882352941
2618000	46.85588235294118
2652000	48.07058823529412
2686000	49.96176470588235
2720000	46.61764705882353
2754000	44.96176470588235
2788000	46.588235294117645
2822000	48.120588235294115
2856000	46.80294117647059
2890000	46.92941176470588
2924000	46.794117647058826
2958000	47.78823529411765
2992000	47.67058823529412
3026000	46.96764705882353
3060000	46.8235294117647
3094000	47.36764705882353
3128000	47.53235294117647
3162000	47.86764705882353
3196000	47.826470588235296
3230000	48.46764705882353
3264000	46.90294117647059
3298000	48.40882352941176
