0	0.07
34000	0.00
68000	0.00
102000	0.05
136000	0.00
170000	0.00
204000	0.00
238000	0.00
272000	0.00
306000	0.00
340000	0.00
374000	0.06
408000	0.00
442000	0.00
476000	0.01
510000	0.11
544000	0.00
578000	0.00
612000	0.15
646000	0.02
680000	0.00
714000	0.02
748000	0.07
782000	0.00
816000	0.00
850000	0.01
884000	0.07
918000	0.04
952000	0.00
986000	0.00
1020000	0.00
1054000	0.00
1088000	0.01
1122000	0.00
1156000	0.00
1190000	0.03
1224000	0.00
1258000	0.10
1292000	0.02
1326000	0.00
1360000	0.00
1394000	0.00
1428000	0.00
1462000	0.00
1496000	0.00
1530000	0.00
1564000	0.00
1598000	0.01
1632000	0.00
1666000	0.00
1700000	0.00
1734000	0.04
1768000	0.00
1802000	0.00
1836000	0.00
1870000	0.00
1904000	0.00
1938000	0.00
1972000	0.00
2006000	0.00
2040000	0.00
2074000	0.02
2108000	0.00
2142000	0.00
2176000	0.00
2210000	0.00
2244000	0.00
2278000	0.00
2312000	0.00
2346000	0.00
2380000	0.00
2414000	0.03
2448000	0.00
2482000	0.00
2516000	0.00
2550000	0.00
2584000	0.02
2618000	0.00
2652000	0.03
2686000	0.14
2720000	0.00
2754000	0.00
2788000	0.01
2822000	0.00
2856000	0.05
2890000	0.00
2924000	0.04
2958000	0.00
2992000	0.00
3026000	0.06
3060000	0.01
3094000	0.06
3128000	0.00
3162000	0.00
3196000	0.00
3230000	0.17
3264000	0.00
3298000	0.00
