47500	51.98736842105263
95000	52.806315789473686
142500	50.75578947368421
190000	52.40421052631579
237500	50.28421052631579
285000	53.4778947368421
332500	48.91368421052631
380000	51.59157894736842
427500	51.26105263157895
475000	52.71578947368421
522500	47.86736842105263
570000	52.60631578947368
617500	50.08631578947369
665000	49.18736842105263
712500	51.962105263157895
760000	50.84
807500	50.74526315789473
855000	51.58105263157895
902500	52.40631578947369
950000	50.80842105263158
997500	52.16842105263158
1045000	50.31368421052632
1092500	51.136842105263156
1140000	51.58526315789474
1187500	48.8
1235000	52.05263157894737
1282500	47.6
1330000	50.85263157894737
1377500	49.96842105263158
1425000	50.09473684210526
1472500	51.536842105263155
1520000	48.65684210526316
1567500	49.53052631578947
1615000	49.92
1662500	49.269473684210524
1710000	47.614736842105266
1757500	47.13263157894737
1805000	50.42526315789474
1852500	50.618947368421054
1900000	49.29052631578947
1947500	50.21473684210526
1995000	49.49263157894737
2042500	50.34947368421053
2090000	50.20842105263158
2137500	49.08842105263158
2185000	49.88
2232500	48.36
2280000	51.12842105263158
2327500	51.229473684210525
2375000	50.91368421052631
2422500	52.19578947368421
2470000	51.91789473684211
2517500	50.4821052631579
2565000	49.81473684210526
2612500	48.176842105263155
2660000	52.09894736842105
2707500	53.229473684210525
2755000	51.82105263157895
2802500	52.45263157894737
2850000	49.98947368421052
2897500	47.833684210526314
2945000	53.513684210526314
2992500	50.85263157894737
3040000	50.30315789473684
3087500	48.381052631578946
3135000	50.48421052631579
3182500	51.70736842105263
3230000	51.46736842105263
3277500	51.509473684210526
3325000	50.87157894736842
3372500	50.49263157894737
3420000	51.101052631578945
3467500	51.136842105263156
3515000	50.91789473684211
3562500	50.06947368421053
3610000	52.07157894736842
3657500	52.90105263157895
3705000	52.014736842105265
3752500	50.189473684210526
3800000	51.18105263157895
3847500	50.55789473684211
3895000	50.04210526315789
3942500	48.76842105263158
3990000	52.28631578947368
4037500	50.58105263157895
4085000	52.387368421052635
4132500	52.70315789473684
4180000	50.141052631578944
4227500	51.98947368421052
4275000	52.427368421052634
4322500	52.13473684210526
4370000	50.648421052631576
4417500	52.450526315789475
4465000	50.72421052631579
4512500	51.81473684210526
4560000	51.11578947368421
4607500	48.95578947368421
