0	0.00
19000	0.00
38000	0.00
57000	0.00
76000	0.00
95000	0.00
114000	0.00
133000	0.00
152000	0.00
171000	0.07
190000	0.00
209000	0.00
228000	0.00
247000	0.00
266000	0.00
285000	0.00
304000	0.00
323000	0.00
342000	0.00
361000	0.00
380000	0.00
399000	0.00
418000	0.00
437000	0.00
456000	0.02
475000	0.00
494000	0.00
513000	0.00
532000	0.00
551000	0.00
570000	0.00
589000	0.00
608000	0.00
627000	0.00
646000	0.00
665000	0.00
684000	0.00
703000	0.00
722000	0.00
741000	0.00
760000	0.00
779000	0.00
798000	0.00
817000	0.00
836000	0.00
855000	0.00
874000	0.00
893000	0.00
912000	0.00
931000	0.00
950000	0.00
969000	0.00
988000	0.00
1007000	0.00
1026000	0.00
1045000	0.00
1064000	0.00
1083000	0.00
1102000	0.00
1121000	0.00
1140000	0.00
1159000	0.00
1178000	0.07
1197000	0.00
1216000	0.00
1235000	0.00
1254000	0.00
1273000	0.00
1292000	0.00
1311000	0.00
1330000	0.00
1349000	0.00
1368000	0.00
1387000	0.00
1406000	0.00
1425000	0.00
1444000	0.02
1463000	0.00
1482000	0.00
1501000	0.00
1520000	0.00
1539000	0.00
1558000	0.00
1577000	0.00
1596000	0.00
1615000	0.00
1634000	0.00
1653000	0.01
1672000	0.00
1691000	0.00
1710000	0.00
1729000	0.00
1748000	0.00
1767000	0.00
1786000	0.00
1805000	0.00
1824000	0.00
