1	0	0.00
2	0	0.00
3	0	0.00
4	0	0.00
5	0	0.00
6	0	0.00
7	0	0.00
8	0	0.00
9	0	0.00
10	0	0.00
11	0	0.00
12	0	0.00
13	0	0.00
14	0	0.00
15	0	0.00
16	0	0.00
17	0	0.00
18	0	0.00
19	0	0.00
20	0	0.00
21	0	0.00
22	0	0.00
23	0	0.00
24	0	0.00
25	0	0.00
26	0	0.00
27	0	0.00
28	0	0.00
29	0	0.00
30	0	0.00
31	0	0.00
32	0	0.00
33	0	0.00
34	0	0.00
35	0	0.00
36	0	0.00
37	0	0.00
38	0	0.00
39	0	0.00
40	1	5.88
41	0	0.00
42	0	0.00
43	0	0.00
44	1	5.88
45	1	5.88
46	0	0.00
47	0	0.00
48	1	5.88
49	0	0.00
50	1	5.88
51	0	0.00
52	0	0.00
53	0	0.00
54	1	5.88
55	0	0.00
56	0	0.00
57	0	0.00
58	0	0.00
59	2	11.76
60	0	0.00
61	0	0.00
62	1	5.88
63	1	5.88
64	1	5.88
65	0	0.00
66	0	0.00
67	2	11.76
68	0	0.00
69	0	0.00
70	0	0.00
71	0	0.00
72	0	0.00
73	0	0.00
74	0	0.00
75	0	0.00
76	0	0.00
77	0	0.00
78	0	0.00
79	0	0.00
80	0	0.00
81	1	5.88
82	0	0.00
83	1	5.88
84	0	0.00
85	0	0.00
86	1	5.88
87	1	5.88
