500	32.2
1000	35.2
1500	45.4
2000	42.8
2500	49.8
3000	48.4
3500	47.0
4000	47.2
4500	49.2
5000	49.2
5500	50.8
6000	49.4
6500	48.0
7000	47.2
7500	48.0
8000	49.2
8500	51.6
9000	49.2
9500	48.2
10000	50.6
10500	47.4
11000	49.8
11500	51.6
12000	51.8
12500	49.6
13000	50.2
13500	48.8
14000	46.0
14500	50.8
15000	51.4
15500	46.0
16000	45.2
16500	47.2
17000	48.8
17500	50.8
18000	52.6
18500	54.6
19000	43.4
19500	42.6
20000	47.2
20500	48.4
21000	47.0
21500	49.0
22000	47.0
22500	49.2
23000	49.0
23500	48.2
24000	48.8
24500	45.4
25000	52.2
25500	49.2
26000	49.8
26500	46.2
27000	38.2
27500	35.8
28000	37.4
28500	39.6
29000	36.8
29500	36.6
30000	39.6
30500	45.6
31000	43.8
31500	45.0
32000	41.0
32500	42.0
33000	42.8
33500	47.0
34000	41.4
34500	41.4
35000	36.8
35500	39.8
36000	43.6
36500	39.4
37000	39.0
37500	40.0
38000	41.2
38500	36.0
39000	40.4
39500	40.6
40000	35.4
40500	43.4
41000	42.8
41500	47.6
42000	45.6
42500	42.6
43000	40.0
43500	50.0
44000	40.8
44500	40.0
45000	38.0
45500	40.2
46000	39.6
46500	43.8
47000	40.4
47500	49.6
48000	48.8
